customer_id,customer_segment,contract_type,region,tenure_months,monthly_revenue,support_tickets_last_90_days,late_payments_last_12_months,product_usage_score,satisfaction_score,last_login_days_ago,discount_percent,churn_probability,churned,annual_revenue,customer_lifetime_value,revenue_at_risk,usage_risk_flag,satisfaction_risk_flag,login_risk_flag,support_risk_flag,payment_risk_flag,total_risk_flags,risk_band
8909,Consumer,Two Year,Midwest,37,195.2,1,0,73.85,6.8,28,0,0.02,0,2342.4,7222.4,0,0,0,0,0,0,0,Low Risk
8910,Mid Market,Month to Month,West,43,348.18,2,0,42.06,8,101,0,0.48000000000000004,1,4178.16,14971.74,4178.16,1,0,1,0,0,2,High Risk
8911,Enterprise,Month to Month,South,60,214.48,5,1,100,7.4,41,0,0.3,0,2573.76,12868.8,0,0,0,0,1,0,1,Moderate Risk
8912,Mid Market,Annual,South,62,186.19,3,3,74.94,6.4,106,10,0.22000000000000003,0,2234.28,11543.78,0,0,0,1,0,1,2,Moderate Risk
8913,Mid Market,Month to Month,Northeast,24,250.23,3,1,50.18,8.4,72,25,0.38,1,3002.76,6005.52,3002.76,0,0,1,0,0,1,Moderate Risk
8914,Consumer,Annual,West,10,266.74,4,1,76.02,8.3,101,20,0.42000000000000004,0,3200.88,2667.4,0,0,0,1,1,0,2,High Risk
8915,Small Business,Annual,Northeast,70,104.42,2,1,59.44,6.1,89,0,0.14,0,1253.04,7309.4,0,0,0,1,0,0,1,Low Risk
8916,Small Business,Month to Month,West,41,263.26,1,1,64.6,4.8,22,5,0.35000000000000003,0,3159.12,10793.66,0,0,1,0,0,0,1,Moderate Risk
8917,Mid Market,Annual,Northeast,46,94.16,5,1,51.05,8.4,0,5,0.12,0,1129.92,4331.36,0,0,0,0,1,0,1,Low Risk
8918,Mid Market,Month to Month,South,46,169.87,2,1,85.25,8.7,93,0,0.32,1,2038.44,7814.02,2038.44,0,0,1,0,0,1,Moderate Risk
8919,Enterprise,Month to Month,West,19,260.04,3,2,61.71,4.9,46,5,0.53,1,3120.48,4940.76,3120.48,0,1,1,0,0,2,High Risk
8920,Small Business,Annual,South,27,173.71,4,2,67,7.4,113,0,0.3,0,2084.52,4690.17,0,0,0,1,1,0,2,Moderate Risk
8921,Enterprise,Annual,West,70,127.72,0,2,74.89,4.8,77,0,0.29,1,1532.64,8940.4,1532.64,0,1,1,0,0,2,Moderate Risk
8922,Enterprise,Month to Month,West,13,131.49,3,1,100,7,18,10,0.26,1,1577.88,1709.37,1577.88,0,0,0,0,0,0,Moderate Risk
8923,Small Business,Month to Month,Midwest,13,245.2,3,0,100,8.9,48,0,0.38,0,2942.4,3187.6,0,0,0,1,0,0,1,Moderate Risk
8924,Mid Market,Month to Month,South,59,215.52,4,2,64.59,10,34,10,0.3,0,2586.24,12715.68,0,0,0,0,1,0,1,Moderate Risk
8925,Mid Market,Two Year,Midwest,57,235.1,1,1,74.17,10,10,20,0.02,0,2821.2,13400.7,0,0,0,0,0,0,0,Low Risk
8926,Small Business,Annual,Northeast,60,193.25,2,1,64.13,6.7,25,0,0.020000000000000004,0,2319,11595,0,0,0,0,0,0,0,Low Risk
8927,Small Business,Month to Month,Midwest,27,178.39,3,0,73.54,5.9,75,10,0.53,0,2140.68,4816.53,0,0,1,1,0,0,2,High Risk
8928,Mid Market,Month to Month,West,64,162.31,0,0,82.09,7.2,27,5,0.2,0,1947.72,10387.84,0,0,0,0,0,0,0,Moderate Risk
8929,Enterprise,Two Year,South,50,172.22,1,4,47.91,7.4,57,10,0.14,0,2066.64,8611,0,0,0,1,0,1,2,Low Risk
8930,Mid Market,Month to Month,Midwest,18,202.89,2,3,43.54,10,2,0,0.5,1,2434.68,3652.02,2434.68,1,0,0,0,1,2,High Risk
8931,Mid Market,Month to Month,Northeast,3,232.25,1,1,54.84,6.6,61,10,0.5,1,2787,696.75,2787,0,0,1,0,0,1,High Risk
8932,Enterprise,Annual,West,52,156.66,2,0,65.58,5.4,17,20,0.16999999999999998,0,1879.92,8146.32,0,0,1,0,0,0,1,Low Risk
8933,Consumer,Annual,South,8,207.55,0,1,84.2,4.9,79,5,0.47,1,2490.6,1660.4,2490.6,0,1,1,0,0,2,High Risk
8934,Enterprise,Month to Month,Northeast,12,181.66,3,0,70.35,5.5,69,0,0.53,0,2179.92,2179.92,0,0,1,1,0,0,2,High Risk
8935,Mid Market,Month to Month,Midwest,61,160.08,4,0,70.01,8.7,71,10,0.42,1,1920.96,9764.88,1920.96,0,0,1,1,0,2,High Risk
8936,Mid Market,Annual,South,61,152.06,0,1,99.19,7.8,54,10,0.14,0,1824.72,9275.66,0,0,0,1,0,0,1,Low Risk
8937,Enterprise,Annual,South,22,160.78,4,1,82.61,5,98,0,0.44999999999999996,1,1929.36,3537.16,1929.36,0,1,1,1,0,3,High Risk
8938,Consumer,Annual,West,34,158.82,2,0,73.2,4.5,109,15,0.35,1,1905.84,5399.88,1905.84,0,1,1,0,0,2,Moderate Risk
8939,Enterprise,Month to Month,Midwest,64,179.28,3,3,44.05,7,111,5,0.56,1,2151.36,11473.92,2151.36,1,0,1,0,1,3,High Risk
8940,Consumer,Month to Month,South,26,263.85,1,1,72.51,7.9,13,20,0.26,0,3166.2,6860.1,0,0,0,0,0,0,0,Moderate Risk
8941,Small Business,Month to Month,South,6,286.2,2,1,61.93,7.2,61,0,0.5,0,3434.4,1717.2,0,0,0,1,0,0,1,High Risk
8942,Small Business,Month to Month,South,42,214.13,2,1,62.58,8.1,106,10,0.32,0,2569.56,8993.46,0,0,0,1,0,0,1,Moderate Risk
8943,Small Business,Two Year,Midwest,56,295.68,1,0,50.25,9.4,84,25,0.06000000000000001,0,3548.16,16558.08,0,0,0,1,0,0,1,Low Risk
8944,Enterprise,Annual,West,7,116.41,3,2,30.97,10,20,0,0.36,0,1396.92,814.87,0,1,0,0,0,0,1,Moderate Risk
8945,Mid Market,Month to Month,West,47,159.66,4,2,54.08,7.4,91,0,0.42,1,1915.92,7504.02,1915.92,0,0,1,1,0,2,High Risk
8946,Mid Market,Two Year,Northeast,22,112.55,0,1,57.69,8.3,62,10,0.12000000000000001,0,1350.6,2476.1,0,0,0,1,0,0,1,Low Risk
8947,Consumer,Annual,West,62,218.52,3,2,68.8,8.9,60,10,0.14,0,2622.24,13548.24,0,0,0,1,0,0,1,Low Risk
8948,Small Business,Two Year,Midwest,61,170.79,2,0,25.34,9.2,74,0,0.21999999999999997,1,2049.48,10418.19,2049.48,1,0,1,0,0,2,Moderate Risk
8949,Enterprise,Annual,Northeast,65,90.97,1,0,55.54,6.6,14,0,0.020000000000000004,0,1091.64,5913.05,0,0,0,0,0,0,0,Low Risk
8950,Enterprise,Month to Month,Midwest,9,217.35,1,0,84.92,3.3,81,15,0.65,1,2608.2,1956.15,2608.2,0,1,1,0,0,2,Critical Risk
8951,Enterprise,Month to Month,Northeast,29,186.03,0,2,71.91,5.8,119,15,0.53,0,2232.36,5394.87,0,0,1,1,0,0,2,High Risk
8952,Mid Market,Annual,West,60,252.08,3,3,49.38,5.7,77,0,0.37,1,3024.96,15124.8,3024.96,0,1,1,0,1,3,Moderate Risk
8953,Enterprise,Month to Month,West,60,132.01,2,1,64.02,9.2,18,0,0.2,0,1584.12,7920.6,0,0,0,0,0,0,0,Moderate Risk
8954,Mid Market,Month to Month,Northeast,9,141.22,2,4,83.42,10,51,5,0.5800000000000001,1,1694.64,1270.98,1694.64,0,0,1,0,1,2,High Risk
8955,Consumer,Annual,South,10,121.04,5,0,24.39,8.2,68,25,0.5800000000000001,1,1452.48,1210.4,1452.48,1,0,1,1,0,3,High Risk
8956,Mid Market,Annual,Northeast,9,118.07,1,1,35.02,9.6,59,0,0.48,1,1416.84,1062.63,1416.84,1,0,1,0,0,2,High Risk
8957,Consumer,Month to Month,West,67,123.48,0,0,62.61,7.7,34,5,0.2,0,1481.76,8273.16,0,0,0,0,0,0,0,Moderate Risk
8958,Mid Market,Month to Month,West,20,203.49,4,1,70.83,9.9,51,5,0.48,0,2441.88,4069.8,0,0,0,1,1,0,2,High Risk
8959,Enterprise,Annual,South,39,250.44,3,4,60,5,19,15,0.25,0,3005.28,9767.16,0,0,1,0,0,1,2,Moderate Risk
8960,Small Business,Annual,South,32,343.39,3,0,81.71,7.8,87,5,0.2,0,4120.68,10988.48,0,0,0,1,0,0,1,Moderate Risk
8961,Consumer,Annual,South,65,189.35,1,1,76.08,7.4,40,0,0.020000000000000004,0,2272.2,12307.75,0,0,0,0,0,0,0,Low Risk
8962,Small Business,Month to Month,Northeast,57,238.87,1,3,50.71,8.8,46,25,0.4,0,2866.44,13615.59,0,0,0,1,0,1,2,High Risk
8963,Enterprise,Two Year,Midwest,12,237.28,1,2,70.73,10,97,10,0.12000000000000001,0,2847.36,2847.36,0,0,0,1,0,0,1,Low Risk
8964,Small Business,Month to Month,Northeast,36,186.91,2,0,92.16,7.6,31,10,0.26,0,2242.92,6728.76,0,0,0,0,0,0,0,Moderate Risk
8965,Consumer,Month to Month,Northeast,57,87.07,5,4,80.26,7.1,79,25,0.5,0,1044.84,4962.99,0,0,0,1,1,1,3,High Risk
8966,Mid Market,Month to Month,Midwest,24,201.23,1,0,59.84,6.3,50,5,0.38,0,2414.76,4829.52,0,0,0,1,0,0,1,Moderate Risk
8967,Consumer,Annual,West,21,278.25,2,3,88.38,6.9,56,0,0.28,0,3339,5843.25,0,0,0,1,0,1,2,Moderate Risk
8968,Enterprise,Annual,South,36,215.72,2,4,60.65,6.3,40,0,0.16,0,2588.64,7765.92,0,0,0,0,0,1,1,Low Risk
8969,Small Business,Month to Month,West,38,165.41,0,1,67.78,8.3,18,0,0.2,0,1984.92,6285.58,0,0,0,0,0,0,0,Moderate Risk
8970,Small Business,Month to Month,West,25,179.66,1,0,64.99,7.6,95,0,0.38,1,2155.92,4491.5,2155.92,0,0,1,0,0,1,Moderate Risk
8971,Small Business,Month to Month,Midwest,43,257.77,2,0,57.38,8.9,54,15,0.32,0,3093.24,11084.11,0,0,0,1,0,0,1,Moderate Risk
8972,Enterprise,Annual,Midwest,22,159.89,0,2,77.9,5,85,0,0.35,0,1918.68,3517.58,0,0,1,1,0,0,2,Moderate Risk
8973,Mid Market,Annual,South,50,267.99,3,1,43.02,5.9,71,0,0.45,1,3215.88,13399.5,3215.88,1,1,1,0,0,3,High Risk
8974,Small Business,Annual,South,19,34.85,3,1,68.88,9.4,17,20,0.08,0,418.2,662.15,0,0,0,0,0,0,0,Low Risk
8975,Mid Market,Month to Month,Midwest,30,174.21,3,1,49.52,7.7,45,25,0.26,1,2090.52,5226.3,2090.52,0,0,0,0,0,0,Moderate Risk
8976,Consumer,Month to Month,South,57,185.54,4,0,98.56,4.3,1,5,0.45,0,2226.48,10575.78,0,0,1,0,1,0,2,High Risk
8977,Consumer,Annual,Midwest,13,205.78,2,0,63.75,6.8,24,0,0.08,0,2469.36,2675.14,0,0,0,0,0,0,0,Low Risk
8978,Mid Market,Month to Month,Northeast,50,222.9,1,2,58.8,6.6,68,5,0.32,0,2674.8,11145,0,0,0,1,0,0,1,Moderate Risk
8979,Enterprise,Annual,Northeast,60,102.78,4,1,78.47,5.1,87,0,0.38999999999999996,0,1233.36,6166.8,0,0,1,1,1,0,3,Moderate Risk
8980,Mid Market,Annual,South,71,263.09,2,1,53.31,7,94,10,0.14,1,3157.08,18679.39,3157.08,0,0,1,0,0,1,Low Risk
8981,Consumer,Annual,Midwest,69,270.05,3,2,89.94,7.7,78,0,0.14,0,3240.6,18633.45,0,0,0,1,0,0,1,Low Risk
8982,Consumer,Two Year,West,23,197.2,2,1,57.67,7.4,62,5,0.12000000000000001,1,2366.4,4535.6,2366.4,0,0,1,0,0,1,Low Risk
8983,Mid Market,Month to Month,South,1,206.51,3,1,80.71,8.3,107,25,0.5,1,2478.12,206.51,2478.12,0,0,1,0,0,1,High Risk
8984,Small Business,Month to Month,South,71,187.07,3,2,53.57,6,71,0,0.32,0,2244.84,13281.97,0,0,0,1,0,0,1,Moderate Risk
8985,Mid Market,Month to Month,Midwest,11,204.97,3,2,60.18,5.6,43,10,0.53,0,2459.64,2254.67,0,0,1,0,0,0,1,High Risk
8986,Enterprise,Annual,West,58,287.4,2,0,75.53,7.5,80,0,0.14,0,3448.8,16669.2,0,0,0,1,0,0,1,Low Risk
8987,Mid Market,Month to Month,West,5,175.85,1,0,50.92,7,76,0,0.5,0,2110.2,879.25,0,0,0,1,0,0,1,High Risk
8988,Small Business,Annual,South,67,132.84,5,1,55.57,10,99,0,0.24,0,1594.08,8900.28,0,0,0,1,1,0,2,Moderate Risk
8989,Mid Market,Annual,South,33,317.78,1,3,31.23,3.7,60,0,0.59,1,3813.36,10486.74,3813.36,1,1,1,0,1,4,High Risk
8990,Small Business,Month to Month,Midwest,23,221.82,3,0,61.43,7.7,82,10,0.38,0,2661.84,5101.86,0,0,0,1,0,0,1,Moderate Risk
8991,Consumer,Month to Month,South,58,283.39,1,1,55.01,8.9,33,0,0.2,0,3400.68,16436.62,0,0,0,0,0,0,0,Moderate Risk
8992,Small Business,Annual,Midwest,63,103.96,4,0,70.55,8.5,84,10,0.24,0,1247.52,6549.48,0,0,0,1,1,0,2,Moderate Risk
8993,Mid Market,Annual,South,66,302.86,4,0,78.65,5.8,4,0,0.26999999999999996,0,3634.32,19988.76,0,0,1,0,1,0,2,Moderate Risk
8994,Small Business,Two Year,Northeast,61,270.63,4,0,46.14,4.2,108,15,0.30999999999999994,0,3247.56,16508.43,0,0,1,1,1,0,3,Moderate Risk
8995,Mid Market,Annual,West,32,216.66,3,4,67.48,9.3,103,0,0.28,0,2599.92,6933.12,0,0,0,1,0,1,2,Moderate Risk
8996,Mid Market,Two Year,Midwest,39,124.62,2,1,62.19,10,83,20,0.06000000000000001,1,1495.44,4860.18,1495.44,0,0,1,0,0,1,Low Risk
8997,Mid Market,Annual,South,49,269.23,4,0,89.5,6.4,50,10,0.24,1,3230.76,13192.27,3230.76,0,0,1,1,0,2,Moderate Risk
8998,Mid Market,Month to Month,Northeast,2,222.51,1,0,69.53,3.8,17,10,0.53,0,2670.12,445.02,0,0,1,0,0,0,1,High Risk
8999,Small Business,Annual,South,40,271.25,2,1,37.45,8.4,90,20,0.3,1,3255,10850,3255,1,0,1,0,0,2,Moderate Risk
9000,Small Business,Month to Month,Midwest,28,248.81,1,0,38.79,5.4,21,10,0.5700000000000001,0,2985.72,6966.68,0,1,1,0,0,0,2,High Risk
9001,Mid Market,Annual,Midwest,26,140.29,3,1,49.39,10,79,0,0.2,0,1683.48,3647.54,0,0,0,1,0,0,1,Moderate Risk
9002,Enterprise,Month to Month,Northeast,58,188.03,2,0,39.29,7.9,29,15,0.36000000000000004,1,2256.36,10905.74,2256.36,1,0,0,0,0,1,Moderate Risk
9003,Small Business,Month to Month,West,48,188.58,3,0,60.75,5.8,70,0,0.47000000000000003,1,2262.96,9051.84,2262.96,0,1,1,0,0,2,High Risk
9004,Small Business,Month to Month,West,70,148.07,4,0,65.54,7.5,31,10,0.3,0,1776.84,10364.9,0,0,0,0,1,0,1,Moderate Risk
9005,Mid Market,Month to Month,Northeast,23,287.67,0,1,2.45,4.9,97,0,0.6900000000000001,0,3452.04,6616.41,0,1,1,1,0,0,3,Critical Risk
9006,Enterprise,Two Year,Midwest,29,198.22,3,2,43.08,5.8,57,5,0.43,1,2378.64,5748.38,2378.64,1,1,1,0,0,3,High Risk
9007,Small Business,Month to Month,Northeast,56,179.26,2,0,39.12,6.9,74,0,0.48000000000000004,0,2151.12,10038.56,0,1,0,1,0,0,2,High Risk
9008,Enterprise,Month to Month,South,50,170.89,1,0,58.7,5.8,116,0,0.47000000000000003,1,2050.68,8544.5,2050.68,0,1,1,0,0,2,High Risk
9009,Consumer,Two Year,Midwest,2,243.73,6,1,83.54,6.4,73,0,0.34,0,2924.76,487.46,0,0,0,1,1,0,2,Moderate Risk
9010,Small Business,Annual,Midwest,12,159.93,1,0,43.88,5.9,33,0,0.39,0,1919.16,1919.16,0,1,1,0,0,0,2,Moderate Risk
9011,Consumer,Two Year,West,32,112.66,1,0,65.85,6.9,33,10,0.02,0,1351.92,3605.12,0,0,0,0,0,0,0,Low Risk
9012,Mid Market,Month to Month,South,60,117.94,2,0,56.45,4.2,14,0,0.35000000000000003,0,1415.28,7076.4,0,0,1,0,0,0,1,Moderate Risk
9013,Small Business,Month to Month,West,48,188.8,4,0,76.76,8.5,76,20,0.42,0,2265.6,9062.4,0,0,0,1,1,0,2,High Risk
9014,Small Business,Month to Month,West,29,236.94,3,1,87.11,10,29,5,0.26,1,2843.28,6871.26,2843.28,0,0,0,0,0,0,Moderate Risk
9015,Small Business,Two Year,South,72,171.98,1,2,94.46,9.1,40,0,0.02,0,2063.76,12382.56,0,0,0,0,0,0,0,Low Risk
9016,Enterprise,Annual,South,30,161.84,2,0,64.63,6.3,116,5,0.2,0,1942.08,4855.2,0,0,0,1,0,0,1,Moderate Risk
9017,Small Business,Month to Month,West,38,151.94,4,0,76.18,7.9,15,5,0.3,0,1823.28,5773.72,0,0,0,0,1,0,1,Moderate Risk
9018,Enterprise,Month to Month,South,54,179.83,1,0,52.47,4.7,112,10,0.47000000000000003,0,2157.96,9710.82,0,0,1,1,0,0,2,High Risk
9019,Mid Market,Annual,West,38,73.32,3,2,90.23,8.3,118,0,0.14,0,879.84,2786.16,0,0,0,1,0,0,1,Low Risk
9020,Small Business,Annual,Northeast,2,134.59,1,1,27.87,5.3,23,5,0.51,1,1615.08,269.18,1615.08,1,1,0,0,0,2,High Risk
9021,Mid Market,Month to Month,Midwest,62,213.33,3,0,67.93,4.6,32,0,0.35000000000000003,0,2559.96,13226.46,0,0,1,0,0,0,1,Moderate Risk
9022,Consumer,Annual,West,9,151.91,1,1,93.43,6.5,35,10,0.2,0,1822.92,1367.19,0,0,0,0,0,0,0,Moderate Risk
9023,Enterprise,Two Year,South,65,221.25,2,5,65.67,6.5,71,5,0.14,0,2655,14381.25,0,0,0,1,0,1,2,Low Risk
9024,Mid Market,Month to Month,West,14,142.01,1,1,58.9,10,111,10,0.38,0,1704.12,1988.14,0,0,0,1,0,0,1,Moderate Risk
9025,Small Business,Two Year,South,53,166.51,2,1,77.27,8.7,116,15,0.06000000000000001,0,1998.12,8825.03,0,0,0,1,0,0,1,Low Risk
9026,Enterprise,Annual,South,9,101.23,2,0,100,6.4,26,5,0.2,1,1214.76,911.07,1214.76,0,0,0,0,0,0,Moderate Risk
9027,Mid Market,Two Year,Midwest,32,225.81,4,0,83.53,7.9,100,0,0.21999999999999997,0,2709.72,7225.92,0,0,0,1,1,0,2,Moderate Risk
9028,Mid Market,Two Year,South,47,204.48,4,1,66.55,5.6,2,0,0.18999999999999995,0,2453.76,9610.56,0,0,1,0,1,0,2,Low Risk
9029,Small Business,Month to Month,West,1,132.88,3,2,73.15,10,76,10,0.5,0,1594.56,132.88,0,0,0,1,0,0,1,High Risk
9030,Enterprise,Annual,South,69,198.35,0,1,92.84,8.1,30,0,0.020000000000000004,0,2380.2,13686.15,0,0,0,0,0,0,0,Low Risk
9031,Small Business,Month to Month,South,19,247.61,3,0,62.55,5.1,43,0,0.41000000000000003,1,2971.32,4704.59,2971.32,0,1,0,0,0,1,High Risk
9032,Small Business,Month to Month,Northeast,65,119.45,2,0,100,10,119,15,0.32,1,1433.4,7764.25,1433.4,0,0,1,0,0,1,Moderate Risk
9033,Enterprise,Annual,Midwest,3,169.02,0,1,83.26,6,24,10,0.2,0,2028.24,507.06,0,0,0,0,0,0,0,Moderate Risk
9034,Mid Market,Month to Month,West,61,185.52,4,1,100,7.6,75,0,0.42,0,2226.24,11316.72,0,0,0,1,1,0,2,High Risk
9035,Mid Market,Month to Month,South,11,213.43,3,0,59.29,7.9,66,0,0.5,1,2561.16,2347.73,2561.16,0,0,1,0,0,1,High Risk
9036,Small Business,Month to Month,Northeast,54,183.48,1,1,46.26,4.2,106,0,0.47000000000000003,1,2201.76,9907.92,2201.76,0,1,1,0,0,2,High Risk
9037,Enterprise,Month to Month,West,72,232.7,3,1,98.66,10,0,5,0.2,0,2792.4,16754.4,0,0,0,0,0,0,0,Moderate Risk
9038,Enterprise,Annual,South,23,100.57,4,0,42.29,7.6,49,5,0.45999999999999996,0,1206.84,2313.11,0,1,0,1,1,0,3,High Risk
9039,Small Business,Month to Month,Midwest,46,176.85,1,2,68.4,9,116,0,0.32,1,2122.2,8135.1,2122.2,0,0,1,0,0,1,Moderate Risk
9040,Mid Market,Month to Month,West,37,166.52,3,3,60.68,7.6,86,20,0.4,1,1998.24,6161.24,1998.24,0,0,1,0,1,2,High Risk
9041,Mid Market,Month to Month,Northeast,50,204.44,0,0,83.9,10,5,0,0.2,1,2453.28,10222,2453.28,0,0,0,0,0,0,Moderate Risk
9042,Consumer,Two Year,South,26,123.77,1,1,90.12,8.4,23,5,0.02,0,1485.24,3218.02,0,0,0,0,0,0,0,Low Risk
9043,Mid Market,Annual,South,69,251.1,4,3,61.65,9.1,80,0,0.32,0,3013.2,17325.9,0,0,0,1,1,1,3,Moderate Risk
9044,Enterprise,Month to Month,Northeast,51,227.77,2,1,83.2,10,59,0,0.32,0,2733.24,11616.27,0,0,0,1,0,0,1,Moderate Risk
9045,Enterprise,Month to Month,Midwest,61,114.9,2,2,64.87,6.1,99,10,0.32,0,1378.8,7008.9,0,0,0,1,0,0,1,Moderate Risk
9046,Enterprise,Annual,West,72,51.41,0,1,93.86,7.3,78,0,0.14,1,616.92,3701.52,616.92,0,0,1,0,0,1,Low Risk
9047,Mid Market,Month to Month,Midwest,16,177.32,1,1,73.25,4,52,15,0.53,0,2127.84,2837.12,0,0,1,1,0,0,2,High Risk
9048,Mid Market,Annual,West,72,262.34,1,0,98.63,4.8,98,15,0.29,1,3148.08,18888.48,3148.08,0,1,1,0,0,2,Moderate Risk
9049,Small Business,Month to Month,Northeast,37,250.71,1,0,73.88,9.4,10,5,0.2,0,3008.52,9276.27,0,0,0,0,0,0,0,Moderate Risk
9050,Small Business,Month to Month,Midwest,66,179.86,2,2,60.31,7.1,45,0,0.2,0,2158.32,11870.76,0,0,0,0,0,0,0,Moderate Risk
9051,Enterprise,Two Year,Midwest,48,269.02,0,0,72.41,7.7,13,5,0.02,0,3228.24,12912.96,0,0,0,0,0,0,0,Low Risk
9052,Mid Market,Annual,West,19,195.23,0,0,85.25,8.2,19,0,0.08,0,2342.76,3709.37,0,0,0,0,0,0,0,Low Risk
9053,Enterprise,Month to Month,South,38,176.76,2,0,62.91,8.7,98,0,0.32,1,2121.12,6716.88,2121.12,0,0,1,0,0,1,Moderate Risk
9054,Consumer,Month to Month,South,8,283.52,1,2,95.25,8.6,69,0,0.5,0,3402.24,2268.16,0,0,0,1,0,0,1,High Risk
9055,Enterprise,Month to Month,Midwest,19,236.76,3,2,90.87,6.9,21,0,0.26,1,2841.12,4498.44,2841.12,0,0,0,0,0,0,Moderate Risk
9056,Mid Market,Month to Month,Midwest,65,195.19,3,2,47.83,7.3,117,0,0.32,1,2342.28,12687.35,2342.28,0,0,1,0,0,1,Moderate Risk
9057,Mid Market,Two Year,West,34,138.41,5,0,70.45,6.9,1,5,0.09999999999999999,0,1660.92,4705.94,0,0,0,0,1,0,1,Low Risk
9058,Enterprise,Month to Month,Northeast,7,149.84,0,0,60.43,6.3,42,10,0.38,0,1798.08,1048.88,0,0,0,0,0,0,0,Moderate Risk
9059,Small Business,Month to Month,West,71,163.23,5,0,55.21,10,45,5,0.3,0,1958.76,11589.33,0,0,0,0,1,0,1,Moderate Risk
9060,Mid Market,Month to Month,Northeast,64,142.44,1,2,54.6,8.4,23,0,0.2,0,1709.28,9116.16,0,0,0,0,0,0,0,Moderate Risk
9061,Small Business,Month to Month,West,47,138.59,0,0,67.89,5.8,20,0,0.35000000000000003,1,1663.08,6513.73,1663.08,0,1,0,0,0,1,Moderate Risk
9062,Consumer,Annual,West,4,153.24,4,2,61.53,7.6,54,5,0.42000000000000004,0,1838.88,612.96,0,0,0,1,1,0,2,High Risk
9063,Consumer,Annual,Northeast,34,284.56,1,2,94.1,10,74,25,0.2,0,3414.72,9675.04,0,0,0,1,0,0,1,Moderate Risk
9064,Mid Market,Month to Month,West,67,247.44,1,1,77.6,5.1,13,10,0.35000000000000003,1,2969.28,16578.48,2969.28,0,1,0,0,0,1,Moderate Risk
9065,Enterprise,Annual,West,28,145.37,0,1,82.44,7.9,93,0,0.2,0,1744.44,4070.36,0,0,0,1,0,0,1,Moderate Risk
9066,Small Business,Annual,West,60,105.82,4,1,75.29,8,80,20,0.24,1,1269.84,6349.2,1269.84,0,0,1,1,0,2,Moderate Risk
9067,Mid Market,Month to Month,South,11,189.54,4,1,42.54,6.3,18,0,0.64,1,2274.48,2084.94,2274.48,1,0,0,1,0,2,Critical Risk
9068,Consumer,Month to Month,West,42,131.16,2,1,79.6,7.5,98,0,0.32,0,1573.92,5508.72,0,0,0,1,0,0,1,Moderate Risk
9069,Small Business,Annual,West,21,352.7,5,1,94.7,5.3,15,0,0.32999999999999996,0,4232.4,7406.7,0,0,1,0,1,0,2,Moderate Risk
9070,Enterprise,Two Year,Northeast,8,97.14,2,1,63.32,8.6,36,0,0.12000000000000001,0,1165.68,777.12,0,0,0,0,0,0,0,Low Risk
9071,Mid Market,Annual,South,59,169.51,1,1,44.16,7.2,47,0,0.3,0,2034.12,10001.09,0,1,0,1,0,0,2,Moderate Risk
9072,Consumer,Month to Month,Midwest,40,73.31,5,1,55.76,7.1,95,5,0.42,0,879.72,2932.4,0,0,0,1,1,0,2,High Risk
9073,Enterprise,Annual,West,41,93.47,1,2,87.55,7,24,0,0.020000000000000004,0,1121.64,3832.27,0,0,0,0,0,0,0,Low Risk
9074,Mid Market,Annual,Midwest,53,224.18,2,1,61.71,6.6,56,0,0.14,0,2690.16,11881.54,0,0,0,1,0,0,1,Low Risk
9075,Small Business,Two Year,Northeast,38,190.74,3,2,63.44,9.2,102,5,0.06000000000000001,0,2288.88,7248.12,0,0,0,1,0,0,1,Low Risk
9076,Mid Market,Annual,Northeast,68,187.99,3,1,72.61,6,6,5,0.020000000000000004,0,2255.88,12783.32,0,0,0,0,0,0,0,Low Risk
9077,Mid Market,Month to Month,South,30,219.93,1,1,99.21,6.5,64,15,0.38,1,2639.16,6597.9,2639.16,0,0,1,0,0,1,Moderate Risk
9078,Consumer,Annual,West,20,219.9,1,1,72.12,7.4,35,15,0.08,0,2638.8,4398,0,0,0,0,0,0,0,Low Risk
9079,Small Business,Month to Month,Northeast,72,134.51,1,1,52.5,4.9,119,5,0.47000000000000003,0,1614.12,9684.72,0,0,1,1,0,0,2,High Risk
9080,Small Business,Month to Month,South,64,199.5,1,0,58.31,6.7,116,0,0.32,0,2394,12768,0,0,0,1,0,0,1,Moderate Risk
9081,Enterprise,Month to Month,West,46,168.96,2,1,61.22,8.9,76,5,0.32,0,2027.52,7772.16,0,0,0,1,0,0,1,Moderate Risk
9082,Mid Market,Annual,Midwest,9,223.83,1,2,73.71,6.2,120,15,0.32,0,2685.96,2014.47,0,0,0,1,0,0,1,Moderate Risk
9083,Small Business,Month to Month,West,42,229.45,3,0,81.5,4.4,69,5,0.47000000000000003,1,2753.4,9636.9,2753.4,0,1,1,0,0,2,High Risk
9084,Small Business,Month to Month,Northeast,46,138.7,4,0,84.63,7.1,87,5,0.42,1,1664.4,6380.2,1664.4,0,0,1,1,0,2,High Risk
9085,Small Business,Month to Month,Midwest,49,174.92,3,0,66.23,7.8,77,10,0.32,0,2099.04,8571.08,0,0,0,1,0,0,1,Moderate Risk
9086,Mid Market,Two Year,West,69,178.11,3,1,77.48,6.8,17,0,0.02,0,2137.32,12289.59,0,0,0,0,0,0,0,Low Risk
